Date,Time,Open,High,Low,Close,Volume,Openint
2025-04-27,12:45:00,4.13059,4.13059,4.11549,4.12135,130301.681486
2025-04-27,13:00:00,4.12135,4.13239,4.12025,4.13059,54001.804791855
2025-04-27,13:15:00,4.13059,4.13059,4.12159,4.12809,64055.84781
2025-04-27,13:30:00,4.13119,4.13149,4.11575,4.11639,96944.726745765
2025-04-27,13:45:00,4.11379,4.12659,4.11029,4.12249,107456.5366161
2025-04-27,14:00:00,4.12205,4.12435,4.11909,4.12199,25895.73497
2025-04-27,14:15:00,4.11919,4.12139,4.107,4.11281,122648.07265827
2025-04-27,14:30:00,4.11251,4.11491,4.0976,4.09811,114191.3199459
2025-04-27,14:45:00,4.1009,4.10151,4.0882,4.1006,137918.6365804
2025-04-27,15:00:00,4.1006,4.13271,4.0986,4.11149,93445.513198529
2025-04-27,15:15:00,4.11149,4.1117,4.07539,4.08999,70441.900786
2025-04-27,15:30:00,4.09119,4.1008,4.08739,4.09359,51257.051173
2025-04-27,15:45:00,4.09359,4.11799,4.08189,4.1126,94292.676838
2025-04-27,16:00:00,4.1139,4.12599,4.10709,4.11699,35469.135480645
2025-04-27,16:15:00,4.11589,4.1203,4.1066,4.1066,102697.9993126
2025-04-27,16:30:00,4.1111,4.126,4.1067,4.1213,106422.346264
2025-04-27,16:45:00,4.1213,4.12212,4.12089,4.1213,77476.8486151
2025-04-27,17:00:00,4.1213,4.1213,4.12048,4.1213,24324.049832
2025-04-27,17:15:00,4.1213,4.1213,4.12089,4.1213,15399.386763
2025-04-27,17:30:00,4.1213,4.1213,4.12089,4.1213,34474.6527696
2025-04-27,17:45:00,4.1213,4.12171,4.1213,4.12171,80816.070758
2025-04-27,18:00:00,4.12171,4.12171,4.1213,4.12171,16832.653542
2025-04-27,18:15:00,4.12171,4.12171,4.09051,4.0937,323823.4819254
2025-04-27,18:30:00,4.0937,4.0969,4.0811,4.08671,76093.0373795
2025-04-27,18:45:00,4.08671,4.0884,4.05791,4.07781,997506.259807
2025-04-27,19:00:00,4.07911,4.08821,4.0646,4.06791,95591.3136101
2025-04-27,19:15:00,4.0633,4.0754,4.0633,4.0754,27295.607795
2025-04-27,19:45:00,4.08931,4.09071,4.0695,4.0717,277764.789969
2025-04-27,20:00:00,4.0742,4.08401,4.072,4.0825,22333.814270209
2025-04-27,20:15:00,4.08341,4.08591,4.0697,4.08291,367500.09829461
2025-04-27,20:30:00,4.08401,4.1002,4.08401,4.09681,222531.574556
2025-04-27,20:45:00,4.09731,4.10709,4.09731,4.10289,92328.7432033
2025-04-27,21:00:00,4.10289,4.11579,4.10289,4.1061,113157.4267773
2025-04-27,21:15:00,4.1062,4.12249,4.1015,4.1133,32052.7905695
2025-04-27,21:30:00,4.1126,4.12511,4.10891,4.1231,41027.156925
2025-04-27,21:45:00,4.1231,4.1378,4.1231,4.1269,49959.4186352
2025-04-27,22:00:00,4.1276,4.14001,4.1261,4.13811,12863.629924
2025-04-27,22:15:00,4.13801,4.13971,4.12691,4.1328,56400.054301252
2025-04-27,22:30:00,4.1324,4.13591,4.12471,4.13001,53657.4093255
2025-04-27,22:45:00,4.1285,4.1308,4.118,4.12541,221441.6083963
2025-04-27,23:00:00,4.12511,4.126,4.1191,4.12381,75986.4540454
2025-04-27,23:15:00,4.12381,4.12381,4.1086,4.11221,182447.7067
2025-04-27,23:30:00,4.11221,4.1264,4.0995,4.1131,47998.0448046
2025-04-27,23:45:00,4.1131,4.13461,4.1131,4.1345,159068.047508
2025-04-27,23:59:00,4.1341,4.1454,4.13201,4.14301,158197.49079
2025-04-28,00:15:00,4.14211,4.14431,4.1215,4.1261,295982.2847667
2025-04-28,00:30:00,4.1324,4.14581,4.1204,4.14581,357094.09431466
2025-04-28,00:45:00,4.14581,4.14851,4.1194,4.135,1029888.663435
2025-04-28,01:00:00,4.1265,4.1296,4.12001,4.12001,458788.871844
2025-04-28,01:15:00,4.12011,4.12271,4.08991,4.09431,112807.33661712
2025-04-28,01:30:00,4.09581,4.10132,4.09272,4.09591,45483.457234
2025-04-28,01:45:00,4.09431,4.10622,4.09181,4.10032,97267.6741876
2025-04-28,02:00:00,4.10191,4.10562,4.08942,4.09142,41989.369684151
2025-04-28,02:15:00,4.09722,4.09932,4.05341,4.05341,431498.52284277
2025-04-28,02:30:00,4.05231,4.08302,4.05231,4.07321,120323.570911
2025-04-28,02:45:00,4.07071,4.10952,4.07071,4.10832,192030.7473063
2025-04-28,03:00:00,4.10832,4.10832,4.07991,4.08772,47810.0635737
2025-04-28,03:15:00,4.08772,4.09112,4.07011,4.07091,69757.433153
2025-04-28,03:30:00,4.06681,4.07952,4.04811,4.05281,151465.687171
2025-04-28,03:45:00,4.05201,4.05241,4.011,4.0171,163002.335096
2025-04-28,04:00:00,4.0171,4.0389,4.0129,4.03351,79503.027682
2025-04-28,04:15:00,4.03071,4.05512,4.02321,4.048,69417.141795911
2025-04-28,04:30:00,4.04771,4.06612,4.04101,4.06512,48781.334590706
2025-04-28,04:45:00,4.06362,4.07392,4.06212,4.07141,48358.6515138
2025-04-28,05:00:00,4.06941,4.08853,4.06801,4.08362,36403.831752
2025-04-28,05:15:00,4.08522,4.08672,4.07531,4.07642,41375.700397951
2025-04-28,05:30:00,4.07642,4.10443,4.07421,4.10233,95735.330269
2025-04-28,05:45:00,4.10663,4.12582,4.10142,4.12062,75205.92292868
2025-04-28,06:00:00,4.11902,4.12072,4.10851,4.11391,18068.423227
2025-04-28,06:15:00,4.11231,4.12761,4.11231,4.12291,94684.129844
2025-04-28,06:30:00,4.12361,4.13931,4.11951,4.13801,83579.325944
2025-04-28,06:45:00,4.14123,4.15043,4.12532,4.12591,61955.7641825
2025-04-28,07:00:00,4.12521,4.13081,4.12201,4.12412,51878.658791
2025-04-28,07:15:00,4.12511,4.12891,4.12042,4.12571,37442.8389432
2025-04-28,07:30:00,4.12551,4.13233,4.11711,4.11972,57215.266955
2025-04-28,07:45:00,4.11769,4.13141,4.11301,4.11681,36553.443313
2025-04-28,08:00:00,4.11981,4.12022,4.10951,4.11561,57960.083309
2025-04-28,08:15:00,4.11852,4.13741,4.11481,4.13551,85453.4478731
2025-04-28,08:30:00,4.13711,4.17882,4.13683,4.17882,361213.678252
2025-04-28,08:45:00,4.17882,4.18982,4.16912,4.18804,308768.070726
2025-04-28,09:00:00,4.18804,4.19474,4.17862,4.17987,99594.594411
2025-04-28,09:15:00,4.17987,4.18764,4.16922,4.17443,65381.75339874
2025-04-28,09:30:00,4.17302,4.21692,4.17302,4.21652,243330.1792763
2025-04-28,09:45:00,4.22134,4.23342,4.21662,4.22452,196125.47819
2025-04-28,10:00:00,4.22622,4.22782,4.21592,4.22282,42043.898505609
2025-04-28,10:15:00,4.22344,4.24392,4.22062,4.23992,155083.37945608
2025-04-28,10:30:00,4.23992,4.256,4.2326,4.23932,193807.70449308
2025-04-28,10:45:00,4.23742,4.24355,4.22845,4.23065,86705.8029367
2025-04-28,11:00:00,4.23065,4.23262,4.20744,4.21062,56334.99575668
2025-04-28,11:15:00,4.21062,4.26388,4.21062,4.26113,710834.99679198
2025-04-28,11:30:00,4.26113,4.26113,4.2441,4.25473,78466.493501
2025-04-28,11:45:00,4.25493,4.25493,4.2374,4.24522,60954.416022
2025-04-28,12:00:00,4.24522,4.24522,4.22272,4.22272,125944.89593798
2025-04-28,12:15:00,4.22222,4.22975,4.20622,4.22875,116575.73612803
2025-04-28,12:30:00,4.22825,4.23235,4.18414,4.19284,62241.888896982
2025-04-28,12:45:00,4.19982,4.24125,4.19582,4.23252,316205.980217
2025-04-28,13:00:00,4.23392,4.24675,4.22802,4.22982,98769.983196838
2025-04-28,13:15:00,4.22972,4.23925,4.21922,4.23925,94735.894407716
2025-04-28,13:30:00,4.24005,4.24005,4.22102,4.23672,145137.53543284
2025-04-28,13:45:00,4.23742,4.25503,4.2363,4.25503,114472.007772
2025-04-28,14:00:00,4.25503,4.25983,4.22702,4.22702,215591.10718912
2025-04-28,14:15:00,4.22982,4.23289,4.21308,4.21679,73154.329268821
2025-04-28,14:30:00,4.21489,4.22649,4.21078,4.21599,54742.1625935
2025-04-28,14:45:00,4.21539,4.22059,4.20988,4.21659,43266.162443014
2025-04-28,15:00:00,4.21821,4.23011,4.20628,4.21549,194755.32153296
2025-04-28,15:15:00,4.21378,4.21378,4.19516,4.19516,67025.363222009
2025-04-28,15:30:00,4.19646,4.21786,4.19528,4.2103,40515.1185545
2025-04-28,15:45:00,4.2103,4.21072,4.20862,4.20946,57131.08073
